Date;Hour;Forex;Event;Actuel;Forecast;Previous
17/06/2008;14:30:00;USD;Prix à la production mensuel;0.014;0.01;0.002
15/07/2008;14:30:00;USD;Prix à la production mensuel;0.018;0.013;0.014
19/08/2008;14:30:00;USD;Prix à la production mensuel;0.012;0.006;0.018
15/10/2008;14:30:00;USD;Prix à la production mensuel;-0.004;-0.004;-0.009
18/11/2008;15:30:00;USD;Prix à la production mensuel;-0.028;-0.019;-0.004
09/12/2008;14:30:00;USD;Prix à la production mensuel;-0.009;-0.005;0.012
12/12/2008;15:30:00;USD;Prix à la production mensuel;-0.022;-0.02;-0.028
15/01/2009;15:30:00;USD;Prix à la production mensuel;-0.019;-0.02;-0.022
19/02/2009;15:30:00;USD;Prix à la production mensuel;0.008;0.002;-0.019
17/03/2009;14:30:00;USD;Prix à la production mensuel;0.001;0.003;0.008
14/04/2009;14:30:00;USD;Prix à la production mensuel;-0.012;-0.001;0.001
14/05/2009;14:30:00;USD;Prix à la production mensuel;0.003;0.001;-0.012
16/06/2009;14:30:00;USD;Prix à la production mensuel;0.002;0.006;0.003
14/07/2009;14:30:00;USD;Prix à la production mensuel;0.018;0.009;0.002
18/08/2009;14:30:00;USD;Prix à la production mensuel;-0.009;-0.002;0.018
15/09/2009;14:30:00;USD;Prix à la production mensuel;0.017;0.009;-0.009
20/10/2009;14:30:00;USD;Prix à la production mensuel;-0.006;0;0.017
17/11/2009;15:30:00;USD;Prix à la production mensuel;0.003;0.006;-0.006
15/12/2009;15:30:00;USD;Prix à la production mensuel;0.018;0.008;0.003
20/01/2010;15:30:00;USD;Prix à la production mensuel;0.002;0.001;0.018
18/02/2010;15:30:00;USD;Prix à la production mensuel;0.014;0.008;0.004
17/03/2010;14:30:00;USD;Prix à la production mensuel;-0.006;-0.002;0.014
22/04/2010;14:30:00;USD;Prix à la production mensuel;0.007;0.004;-0.006
18/05/2010;14:30:00;USD;Prix à la production mensuel;-0.001;0.001;0.007
16/06/2010;14:30:00;USD;Prix à la production mensuel;-0.003;-0.005;-0.001
15/07/2010;14:30:00;USD;Prix à la production mensuel;-0.005;-0.001;-0.003
17/08/2010;14:30:00;USD;Prix à la production mensuel;0.002;0.002;-0.005
16/09/2010;14:30:00;USD;Prix à la production mensuel;0.004;0.003;0.002
14/10/2010;14:30:00;USD;Prix à la production mensuel;0.004;0.002;0.004
16/11/2010;15:30:00;USD;Prix à la production mensuel;0.004;0.008;0.004
14/12/2010;15:30:00;USD;Prix à la production mensuel;0.008;0.005;0.004
13/01/2011;15:30:00;USD;Prix à la production mensuel;0.011;0.007;0.008
16/02/2011;15:30:00;USD;Prix à la production mensuel;0.008;0.008;0.009
16/03/2011;14:30:00;USD;Prix à la production mensuel;0.016;0.006;0.008
14/04/2011;14:30:00;USD;Prix à la production mensuel;0.007;0.01;0.016
14/06/2011;14:30:00;USD;Prix à la production mensuel;0.002;0.001;0.008
14/07/2011;14:30:00;USD;Prix à la production mensuel;-0.004;-0.002;0.002
17/08/2011;14:30:00;USD;Prix à la production mensuel;0.002;0.001;-0.004
14/09/2011;14:30:00;USD;Prix à la production mensuel;0;0;0.002
18/10/2011;14:30:00;USD;Prix à la production mensuel;0.008;0.002;0
15/11/2011;15:30:00;USD;Prix à la production mensuel;-0.003;-0.002;0.008
05/12/2011;14:30:00;USD;Prix à la production mensuel;0.008;0.006;0.007
15/12/2011;15:30:00;USD;Prix à la production mensuel;0.003;0.003;-0.003
18/01/2012;15:30:00;USD;Prix à la production mensuel;-0.001;0.001;0.003
16/02/2012;15:30:00;USD;Prix à la production mensuel;0.001;0.003;-0.001
15/03/2012;14:30:00;USD;Prix à la production mensuel;0.004;0.005;0.001
13/06/2012;14:30:00;USD;Prix à la production mensuel;-0.01;-0.006;-0.002
13/07/2012;14:30:00;USD;Prix à la production mensuel;0.001;-0.005;-0.01
14/08/2012;14:30:00;USD;Prix à la production mensuel;0.003;0.002;0.001
13/09/2012;14:30:00;USD;Prix à la production mensuel;0.017;0.011;0.003
05/11/2012;14:30:00;USD;Prix à la production mensuel;-0.002;0;0
14/11/2012;15:30:00;USD;Prix à la production mensuel;-0.002;0.002;0.011
04/12/2012;14:30:00;USD;Prix à la production mensuel;0;0.003;0.004
10/12/2012;14:30:00;USD;Prix à la production mensuel;0.011;0.007;0.017
13/12/2012;15:30:00;USD;Prix à la production mensuel;-0.008;-0.005;-0.002
15/01/2013;15:30:00;USD;Prix à la production mensuel;-0.002;-0.001;-0.008
20/02/2013;15:30:00;USD;Prix à la production mensuel;0.002;0.004;-0.003
14/03/2013;14:30:00;USD;Prix à la production mensuel;0.007;0.007;0.002
15/05/2013;14:30:00;USD;Prix à la production mensuel;-0.007;-0.006;-0.006
14/06/2013;14:30:00;USD;Prix à la production mensuel;0.005;0.001;-0.007
14/08/2013;14:30:00;USD;Prix à la production mensuel;0;0.003;0.008
13/09/2013;14:30:00;USD;Prix à la production mensuel;0.003;0.002;0
29/10/2013;14:30:00;USD;Prix à la production mensuel;-0.001;0.002;0.003
21/11/2013;15:30:00;USD;Prix à la production mensuel;-0.002;-0.002;-0.001
04/12/2013;14:30:00;USD;Prix à la production mensuel;-0.006;-0.002;0.007
07/12/2013;14:30:00;USD;Prix à la production mensuel;0.008;0.005;0.005
13/12/2013;15:30:00;USD;Prix à la production mensuel;-0.001;-0.001;-0.002
15/01/2014;15:30:00;USD;Prix à la production mensuel;0.004;0.004;-0.001
19/02/2014;15:30:00;USD;Prix à la production mensuel;0.002;0.001;0.001
14/03/2014;14:30:00;USD;Prix à la production mensuel;-0.001;0.002;0.002
14/05/2014;14:30:00;USD;Prix à la production mensuel;0.006;0.002;0.005
13/06/2014;14:30:00;USD;Prix à la production mensuel;-0.002;0.001;0.006
16/07/2014;14:30:00;USD;Prix à la production mensuel;0.004;0.002;-0.002
15/08/2014;14:30:00;USD;Prix à la production mensuel;0.001;0.001;0.004
04/11/2014;14:30:00;USD;Prix à la production mensuel;0.005;0.001;-0.001
16/09/2014;14:30:00;USD;Prix à la production mensuel;0;0.001;0.001
09/11/2015;14:30:00;USD;Prix à la production mensuel;0;-0.001;0.002
15/09/2016;14:30:00;USD;Prix à la production mensuel;0;0.001;-0.004
13/09/2017;14:30:00;USD;Prix à la production mensuel;0.002;0.003;-0.001
09/12/2018;14:30:00;USD;Prix à la production mensuel;-0.001;0.002;0
09/11/2019;14:30:00;USD;Prix à la production mensuel;0.001;0.001;0.002
09/10/2020;14:30:00;USD;Prix à la production mensuel;0.003;0.002;0.006
09/10/2021;14:30:00;USD;Prix à la production mensuel;0.007;0.006;0.01
14/05/2015;14:30:00;USD;Prix à la production mensuel;-0.004;0.002;0.002
13/05/2016;14:30:00;USD;Prix à la production mensuel;0.002;0.003;-0.001
05/11/2017;14:30:00;USD;Prix à la production mensuel;0.005;0.002;-0.001
05/09/2018;14:30:00;USD;Prix à la production mensuel;0.001;0.002;0.003
05/09/2019;14:30:00;USD;Prix à la production mensuel;0.002;0.002;0.006
13/05/2020;14:30:00;USD;Prix à la production mensuel;-0.013;-0.005;-0.002
13/05/2021;14:30:00;USD;Prix à la production mensuel;0.006;0.003;0.01
15/01/2015;15:30:00;USD;Prix à la production mensuel;-0.003;-0.004;-0.002
15/01/2016;15:30:00;USD;Prix à la production mensuel;-0.002;-0.002;0.003
13/01/2017;15:30:00;USD;Prix à la production mensuel;0.003;0.003;0.004
01/11/2018;15:30:00;USD;Prix à la production mensuel;-0.001;0.002;0.004
15/01/2019;15:30:00;USD;Prix à la production mensuel;-0.002;-0.001;0.001
15/01/2020;15:30:00;USD;Prix à la production mensuel;0.001;0.002;0
15/01/2021;15:30:00;USD;Prix à la production mensuel;0.003;0.004;0.001
13/03/2015;14:30:00;USD;Prix à la production mensuel;-0.005;0.003;-0.008
15/03/2016;14:30:00;USD;Prix à la production mensuel;-0.002;-0.002;0.001
14/03/2017;14:30:00;USD;Prix à la production mensuel;0.003;0.001;0.006
14/03/2018;14:30:00;USD;Prix à la production mensuel;0.002;0.001;0.004
13/03/2019;14:30:00;USD;Prix à la production mensuel;0.001;0.002;-0.001
03/12/2020;14:30:00;USD;Prix à la production mensuel;-0.006;-0.001;0.005
03/12/2021;15:30:00;USD;Prix à la production mensuel;0.005;0.005;0.013
18/02/2015;15:30:00;USD;Prix à la production mensuel;-0.008;-0.004;-0.003
17/02/2016;15:30:00;USD;Prix à la production mensuel;0.001;-0.002;-0.002
14/02/2017;15:30:00;USD;Prix à la production mensuel;0.006;0.003;0.003
15/02/2018;15:30:00;USD;Prix à la production mensuel;0.004;0.004;-0.001
14/02/2019;15:30:00;USD;Prix à la production mensuel;-0.001;0.001;-0.001
19/02/2020;15:30:00;USD;Prix à la production mensuel;0.005;0.001;0.002
17/02/2021;15:30:00;USD;Prix à la production mensuel;0.013;0.004;0.003
14/08/2015;14:30:00;USD;Prix à la production mensuel;0.002;0.001;0.004
08/12/2016;14:30:00;USD;Prix à la production mensuel;-0.004;0.001;0.005
08/10/2017;14:30:00;USD;Prix à la production mensuel;-0.001;0.001;0.001
08/09/2018;14:30:00;USD;Prix à la production mensuel;0;0.002;0.003
08/09/2019;14:30:00;USD;Prix à la production mensuel;0.002;0.002;0.001
08/11/2020;14:30:00;USD;Prix à la production mensuel;0.006;0.003;-0.002
08/12/2021;14:30:00;USD;Prix à la production mensuel;0.01;0.006;0.01
15/07/2015;14:30:00;USD;Prix à la production mensuel;0.004;0.002;0.005
14/07/2016;14:30:00;USD;Prix à la production mensuel;0.005;0.003;0.004
13/07/2017;14:30:00;USD;Prix à la production mensuel;0.001;-0.001;0
07/11/2018;14:30:00;USD;Prix à la production mensuel;0.003;0.002;0.005
07/12/2019;14:30:00;USD;Prix à la production mensuel;0.001;0.001;0.001
07/10/2020;14:30:00;USD;Prix à la production mensuel;-0.002;0.004;0.004
14/07/2021;14:30:00;USD;Prix à la production mensuel;0.01;0.006;0.008
06/12/2015;14:30:00;USD;Prix à la production mensuel;0.005;0.004;-0.004
15/06/2016;14:30:00;USD;Prix à la production mensuel;0.004;0.003;0.002
13/06/2017;14:30:00;USD;Prix à la production mensuel;0;0.001;0.005
13/06/2018;14:30:00;USD;Prix à la production mensuel;0.005;0.003;0.001
06/11/2019;14:30:00;USD;Prix à la production mensuel;0.001;0.001;0.002
06/11/2020;14:30:00;USD;Prix à la production mensuel;0.004;0.001;-0.013
15/06/2021;14:30:00;USD;Prix à la production mensuel;0.008;0.006;0.006
14/04/2015;14:30:00;USD;Prix à la production mensuel;0.002;0.002;-0.005
13/04/2016;14:30:00;USD;Prix à la production mensuel;-0.001;0.002;-0.002
13/04/2017;14:30:00;USD;Prix à la production mensuel;-0.001;0;0.003
04/10/2018;14:30:00;USD;Prix à la production mensuel;0.003;0.001;0.002
04/11/2019;14:30:00;USD;Prix à la production mensuel;0.006;0.003;0.001
04/09/2020;14:30:00;USD;Prix à la production mensuel;-0.002;-0.004;-0.006
04/09/2021;14:30:00;USD;Prix à la production mensuel;0.01;0.005;0.005
12/12/2014;15:30:00;USD;Prix à la production mensuel;-0.002;-0.001;0.002
12/11/2015;15:30:00;USD;Prix à la production mensuel;0.003;-0.001;-0.004
14/12/2016;15:30:00;USD;Prix à la production mensuel;0.004;0.001;0
12/12/2017;15:30:00;USD;Prix à la production mensuel;0.004;0.004;0.004
12/11/2018;15:30:00;USD;Prix à la production mensuel;0.001;0.001;0.006
12/12/2019;15:30:00;USD;Prix à la production mensuel;0;0.002;0.004
12/11/2020;15:30:00;USD;Prix à la production mensuel;0.001;0.002;0.003
14/12/2021;15:30:00;USD;Prix à la production mensuel;0.008;0.005;0.006
18/11/2014;15:30:00;USD;Prix à la production mensuel;0.002;-0.001;-0.001
13/11/2015;15:30:00;USD;Prix à la production mensuel;-0.004;0.002;-0.005
16/11/2016;15:30:00;USD;Prix à la production mensuel;0;0.003;0.003
14/11/2017;15:30:00;USD;Prix à la production mensuel;0.004;0.001;0.004
11/09/2018;15:30:00;USD;Prix à la production mensuel;0.006;0.002;0.002
14/11/2019;15:30:00;USD;Prix à la production mensuel;0.004;0.003;-0.003
13/11/2020;15:30:00;USD;Prix à la production mensuel;0.003;0.002;0.004
11/09/2021;15:30:00;USD;Prix à la production mensuel;0.006;0.006;0.005
15/10/2014;14:30:00;USD;Prix à la production mensuel;-0.001;0.001;0
14/10/2015;14:30:00;USD;Prix à la production mensuel;-0.005;-0.002;0
14/10/2016;14:30:00;USD;Prix à la production mensuel;0.003;0.002;0
10/12/2017;14:30:00;USD;Prix à la production mensuel;0.004;0.004;0.002
10/10/2018;14:30:00;USD;Prix à la production mensuel;0.002;0.002;-0.001
10/08/2019;14:30:00;USD;Prix à la production mensuel;-0.003;0.001;0.001
14/10/2020;14:30:00;USD;Prix à la production mensuel;0.004;0.002;0.003
14/10/2021;14:30:00;USD;Prix à la production mensuel;0.005;0.006;0.007
03/06/2008;17:00:00;USD;Promesses de ventes de logements;0;-0.01;-0.015
05/07/2008;16:00:00;USD;Promesses de ventes de logements;-0.01;-0.01;-0.019
08/07/2008;16:00:00;USD;Promesses de ventes de logements;0.053;-0.01;-0.047
11/07/2008;17:00:00;USD;Promesses de ventes de logements;-0.046;-0.034;0.074
04/08/2008;16:00:00;USD;Promesses de ventes de logements;-0.019;-0.008;0
07/08/2008;16:00:00;USD;Promesses de ventes de logements;-0.047;-0.024;0.063
10/08/2008;16:00:00;USD;Promesses de ventes de logements;0.074;-0.015;-0.032
06/09/2008;17:00:00;USD;Promesses de ventes de logements;0.063;-0.005;-0.01
09/09/2008;16:00:00;USD;Promesses de ventes de logements;0.032;-0.012;0.053
12/09/2008;17:00:00;USD;Promesses de ventes de logements;-0.007;-0.032;-0.046
04/01/2009;16:00:00;USD;Promesses de ventes de logements;0.021;0.003;-0.077
07/01/2009;16:00:00;USD;Promesses de ventes de logements;0.001;0.017;0.071
09/01/2009;16:00:00;USD;Promesses de ventes de logements;0.032;0.018;0.036
10/01/2009;16:00:00;USD;Promesses de ventes de logements;0.064;0.01;0.032
12/01/2009;17:00:00;USD;Promesses de ventes de logements;0.037;-0.005;0.06
06/02/2009;16:00:00;USD;Promesses de ventes de logements;0.067;0.005;0.032
11/02/2009;17:00:00;USD;Promesses de ventes de logements;0.061;0.004;0.064
02/03/2009;17:00:00;USD;Promesses de ventes de logements;0.063;0;-0.04
03/03/2009;17:00:00;USD;Promesses de ventes de logements;-0.077;-0.03;0.063
05/04/2009;16:00:00;USD;Promesses de ventes de logements;0.032;0.001;0.02
08/04/2009;16:00:00;USD;Promesses de ventes de logements;0.036;0.008;0.008
01/06/2009;17:00:00;USD;Promesses de ventes de logements;-0.04;-0.008;-0.007
07/01/2010;16:00:00;USD;Promesses de ventes de logements;-0.3;-0.125;0.06
02/02/2010;17:00:00;USD;Promesses de ventes de logements;0.01;0.01;-0.164
06/02/2010;16:00:00;USD;Promesses de ventes de logements;0.06;0.035;0.071
09/02/2010;16:00:00;USD;Promesses de ventes de logements;0.052;0;-0.028
12/02/2010;17:00:00;USD;Promesses de ventes de logements;0.104;-0.009;-0.018
08/03/2010;16:00:00;USD;Promesses de ventes de logements;-0.026;-0.05;-0.299
03/04/2010;17:00:00;USD;Promesses de ventes de logements;-0.076;0.017;0.008
05/04/2010;16:00:00;USD;Promesses de ventes de logements;0.053;0.05;0.083
10/04/2010;16:00:00;USD;Promesses de ventes de logements;0.043;0.028;0.045
01/05/2010;17:00:00;USD;Promesses de ventes de logements;-0.16;-0.028;0.039
04/05/2010;16:00:00;USD;Promesses de ventes de logements;0.082;0;-0.078
11/05/2010;18:30:00;USD;Promesses de ventes de logements;-0.018;0.005;0.044
30/12/2010;17:00:00;USD;Promesses de ventes de logements;0.035;0.021;0.101
27/01/2011;17:00:00;USD;Promesses de ventes de logements;0.02;0.008;0.031
28/02/2011;17:00:00;USD;Promesses de ventes de logements;-0.028;-0.025;-0.032
28/03/2011;16:00:00;USD;Promesses de ventes de logements;0.021;0.003;-0.028
28/04/2011;16:00:00;USD;Promesses de ventes de logements;0.051;0.015;0.007
27/05/2011;16:00:00;USD;Promesses de ventes de logements;-0.116;-0.01;0.035
29/06/2011;16:00:00;USD;Promesses de ventes de logements;0.082;0.024;-0.113
28/07/2011;16:00:00;USD;Promesses de ventes de logements;0.024;-0.02;0.082
29/08/2011;16:00:00;USD;Promesses de ventes de logements;-0.013;-0.01;0.024
29/09/2011;16:00:00;USD;Promesses de ventes de logements;-0.012;-0.021;-0.013
27/10/2011;16:00:00;USD;Promesses de ventes de logements;-0.046;0.002;-0.012
30/11/2011;17:00:00;USD;Promesses de ventes de logements;0.104;0.012;-0.046
29/12/2011;17:00:00;USD;Promesses de ventes de logements;0.073;0.015;0.104
25/01/2012;17:00:00;USD;Promesses de ventes de logements;-0.035;-0.01;0.073
27/02/2012;17:00:00;USD;Promesses de ventes de logements;0.02;0.01;-0.019
26/03/2012;16:00:00;USD;Promesses de ventes de logements;-0.005;0.01;0.02
26/04/2012;16:00:00;USD;Promesses de ventes de logements;0.041;0.01;0.004
30/05/2012;16:00:00;USD;Promesses de ventes de logements;-0.055;0.001;0.038
27/06/2012;16:00:00;USD;Promesses de ventes de logements;0.059;0.01;-0.055
26/07/2012;16:00:00;USD;Promesses de ventes de logements;-0.014;0.002;0.054
29/08/2012;16:00:00;USD;Promesses de ventes de logements;0.024;0.01;-0.014
27/09/2012;16:00:00;USD;Promesses de ventes de logements;-0.026;-0.007;0.026
25/10/2012;16:00:00;USD;Promesses de ventes de logements;0.003;0.021;-0.026
29/11/2012;17:00:00;USD;Promesses de ventes de logements;0.052;0.008;0.004
28/12/2012;17:00:00;USD;Promesses de ventes de logements;0.017;0.01;0.05
28/01/2013;17:00:00;USD;Promesses de ventes de logements;-0.043;0.003;0.016
27/02/2013;17:00:00;USD;Promesses de ventes de logements;0.045;0.015;-0.019
27/03/2013;16:00:00;USD;Promesses de ventes de logements;-0.004;-0.002;0.038
29/04/2013;16:00:00;USD;Promesses de ventes de logements;0.015;0.01;-0.01
30/05/2013;16:00:00;USD;Promesses de ventes de logements;0.003;0.011;0.015
27/06/2013;16:00:00;USD;Promesses de ventes de logements;0.067;0.01;-0.005
29/07/2013;16:00:00;USD;Promesses de ventes de logements;-0.004;-0.01;0.058
28/08/2013;16:00:00;USD;Promesses de ventes de logements;-0.013;-0.005;-0.004
26/09/2013;16:00:00;USD;Promesses de ventes de logements;-0.016;-0.01;-0.014
28/10/2013;16:00:00;USD;Promesses de ventes de logements;-0.056;0.001;-0.016
25/11/2013;17:00:00;USD;Promesses de ventes de logements;-0.006;0.013;-0.046
30/12/2013;17:00:00;USD;Promesses de ventes de logements;0.002;0.01;-0.012
30/01/2014;17:00:00;USD;Promesses de ventes de logements;-0.087;0.003;-0.003
28/02/2014;17:00:00;USD;Promesses de ventes de logements;0.001;0.02;-0.058
27/03/2014;16:00:00;USD;Promesses de ventes de logements;-0.008;0.003;-0.002
28/04/2014;16:00:00;USD;Promesses de ventes de logements;0.034;0.01;-0.005
29/05/2014;16:00:00;USD;Promesses de ventes de logements;0.004;0.01;0.034
30/06/2014;16:00:00;USD;Promesses de ventes de logements;0.061;0.015;0.005
28/07/2014;16:00:00;USD;Promesses de ventes de logements;-0.011;0.005;0.06
28/08/2014;16:00:00;USD;Promesses de ventes de logements;0.033;0.005;-0.013
29/09/2014;16:00:00;USD;Promesses de ventes de logements;-0.01;-0.001;0.032
28/09/2015;16:00:00;USD;Promesses de ventes de logements;-0.014;0.004;0.005
29/09/2016;16:00:00;USD;Promesses de ventes de logements;-0.024;0.003;0.012
27/09/2017;16:00:00;USD;Promesses de ventes de logements;-0.026;-0.005;-0.008
27/09/2018;16:00:00;USD;Promesses de ventes de logements;-0.018;-0.002;-0.008
26/09/2019;16:00:00;USD;Promesses de ventes de logements;0.016;0.009;-0.025
30/09/2020;16:00:00;USD;Promesses de ventes de logements;0.088;0.032;0.059
29/09/2021;16:00:00;USD;Promesses de ventes de logements;0.081;0.014;-0.02
28/05/2015;16:00:00;USD;Promesses de ventes de logements;0.034;0.009;0.012
26/05/2016;16:00:00;USD;Promesses de ventes de logements;0.051;0.006;0.016
31/05/2017;16:00:00;USD;Promesses de ventes de logements;-0.013;0.005;-0.009
31/05/2018;16:00:00;USD;Promesses de ventes de logements;-0.013;0.004;0.006
30/05/2019;16:00:00;USD;Promesses de ventes de logements;-0.015;0.009;0.039
28/05/2020;16:00:00;USD;Promesses de ventes de logements;-0.218;-0.15;-0.208
27/05/2021;16:00:00;USD;Promesses de ventes de logements;-0.044;0.008;0.017
29/01/2015;17:00:00;USD;Promesses de ventes de logements;-0.037;0.005;0.006
28/01/2016;17:00:00;USD;Promesses de ventes de logements;0.001;0.008;-0.011
30/01/2017;17:00:00;USD;Promesses de ventes de logements;0.016;0.011;-0.025
31/01/2018;17:00:00;USD;Promesses de ventes de logements;0.005;0.005;0.003
30/01/2019;17:00:00;USD;Promesses de ventes de logements;-0.022;0.008;-0.009
29/01/2020;17:00:00;USD;Promesses de ventes de logements;-0.049;0.005;0.012
29/01/2021;17:00:00;USD;Promesses de ventes de logements;-0.003;-0.001;-0.025
30/03/2015;16:00:00;USD;Promesses de ventes de logements;0.031;0.004;0.012
28/03/2016;16:00:00;USD;Promesses de ventes de logements;0.035;0.01;-0.03
29/03/2017;16:00:00;USD;Promesses de ventes de logements;0.055;0.024;-0.028
28/03/2018;16:00:00;USD;Promesses de ventes de logements;0.031;0.021;-0.05
28/03/2019;16:00:00;USD;Promesses de ventes de logements;-0.01;0.001;0.043
30/03/2020;16:00:00;USD;Promesses de ventes de logements;0.024;-0.01;0.053
31/03/2021;16:00:00;USD;Promesses de ventes de logements;-0.106;-0.026;-0.024
27/02/2015;17:00:00;USD;Promesses de ventes de logements;0.017;0.02;-0.015
29/02/2016;17:00:00;USD;Promesses de ventes de logements;-0.025;0.005;0.009
27/02/2017;17:00:00;USD;Promesses de ventes de logements;-0.028;0.008;0.008
28/02/2018;17:00:00;USD;Promesses de ventes de logements;-0.047;0.004;0
27/02/2019;17:00:00;USD;Promesses de ventes de logements;0.046;0.008;-0.023
27/02/2020;17:00:00;USD;Promesses de ventes de logements;0.052;0.022;-0.043
25/02/2021;17:00:00;USD;Promesses de ventes de logements;-0.028;-0.002;0.005
27/08/2015;16:00:00;USD;Promesses de ventes de logements;0.005;0.01;-0.017
31/08/2016;16:00:00;USD;Promesses de ventes de logements;0.013;0.006;-0.008
31/08/2017;16:00:00;USD;Promesses de ventes de logements;-0.008;0.005;0.013
29/08/2018;16:00:00;USD;Promesses de ventes de logements;-0.007;0.003;0.01
29/08/2019;16:00:00;USD;Promesses de ventes de logements;-0.025;0.001;0.028
27/08/2020;16:00:00;USD;Promesses de ventes de logements;0.059;0.03;0.158
30/08/2021;16:00:00;USD;Promesses de ventes de logements;-0.018;0.004;-0.02
29/07/2015;16:00:00;USD;Promesses de ventes de logements;-0.018;0.01;0.006
27/07/2016;16:00:00;USD;Promesses de ventes de logements;0.002;0.014;-0.037
31/07/2017;16:00:00;USD;Promesses de ventes de logements;0.015;0.007;-0.007
30/07/2018;16:00:00;USD;Promesses de ventes de logements;0.009;0.004;-0.005
30/07/2019;16:00:00;USD;Promesses de ventes de logements;0.028;0.005;0.011
29/07/2020;16:00:00;USD;Promesses de ventes de logements;0.166;0.15;0.443
29/07/2021;16:00:00;USD;Promesses de ventes de logements;-0.019;0.003;0.083
29/06/2015;16:00:00;USD;Promesses de ventes de logements;0.009;0.012;0.027
29/06/2016;16:00:00;USD;Promesses de ventes de logements;-0.037;-0.011;0.039
28/06/2017;16:00:00;USD;Promesses de ventes de logements;-0.008;0.008;-0.017
27/06/2018;16:00:00;USD;Promesses de ventes de logements;-0.005;0.011;-0.013
27/06/2019;16:00:00;USD;Promesses de ventes de logements;0.011;0.011;-0.015
29/06/2020;16:00:00;USD;Promesses de ventes de logements;0.443;0.189;-0.218
30/06/2021;16:00:00;USD;Promesses de ventes de logements;0.08;-0.008;-0.044
29/04/2015;16:00:00;USD;Promesses de ventes de logements;0.011;0.01;0.036
27/04/2016;16:00:00;USD;Promesses de ventes de logements;0.014;0.005;0.034
27/04/2017;16:00:00;USD;Promesses de ventes de logements;-0.008;-0.01;0.055
30/04/2018;16:00:00;USD;Promesses de ventes de logements;0.004;0.006;0.028
30/04/2019;16:00:00;USD;Promesses de ventes de logements;0.038;0.011;-0.01
29/04/2020;16:00:00;USD;Promesses de ventes de logements;-0.208;-0.1;0.023
29/04/2021;16:00:00;USD;Promesses de ventes de logements;0.019;0.05;-0.115
31/12/2014;17:00:00;USD;Promesses de ventes de logements;0.008;0.006;-0.011
30/12/2015;17:00:00;USD;Promesses de ventes de logements;-0.009;0.005;0.004
28/12/2016;17:00:00;USD;Promesses de ventes de logements;-0.025;0.005;0.001
27/12/2017;17:00:00;USD;Promesses de ventes de logements;0.002;-0.004;0.035
28/12/2018;17:00:00;USD;Promesses de ventes de logements;-0.007;0.007;-0.026
30/12/2019;17:00:00;USD;Promesses de ventes de logements;0.012;0.012;-0.013
30/12/2020;17:00:00;USD;Promesses de ventes de logements;-0.026;0.002;-0.009
29/12/2021;17:00:00;USD;Promesses de ventes de logements;-0.022;0.005;0.075
26/11/2014;17:00:00;USD;Promesses de ventes de logements;-0.011;0.009;0.006
30/11/2015;17:00:00;USD;Promesses de ventes de logements;0.002;0.015;-0.016
30/11/2016;17:00:00;USD;Promesses de ventes de logements;0.001;0.002;0.014
29/11/2017;17:00:00;USD;Promesses de ventes de logements;0.035;0.01;-0.004
29/11/2018;17:00:00;USD;Promesses de ventes de logements;-0.026;0.008;0.007
27/11/2019;17:00:00;USD;Promesses de ventes de logements;-0.017;0.002;0.014
30/11/2020;17:00:00;USD;Promesses de ventes de logements;-0.011;0.01;-0.02
29/11/2021;17:00:00;USD;Promesses de ventes de logements;0.075;0.009;-0.024
27/10/2014;16:00:00;USD;Promesses de ventes de logements;0.003;0.005;-0.01
29/10/2015;16:00:00;USD;Promesses de ventes de logements;-0.023;0.01;-0.014
27/10/2016;16:00:00;USD;Promesses de ventes de logements;0.015;0.012;-0.025
26/10/2017;16:00:00;USD;Promesses de ventes de logements;0;0.002;-0.028
25/10/2018;16:00:00;USD;Promesses de ventes de logements;0.005;-0.001;-0.019
29/10/2019;16:00:00;USD;Promesses de ventes de logements;0.015;0.009;0.014
29/10/2020;16:00:00;USD;Promesses de ventes de logements;-0.022;0.034;0.088
28/10/2021;16:00:00;USD;Promesses de ventes de logements;-0.023;0.005;0.081
08/01/2008;14:30:00;USD;Taux de chomage;0.057;0.056;0.055
10/03/2008;14:30:00;USD;Taux de chomage;0.061;0.061;0.061
09/05/2008;14:30:00;USD;Taux de chomage;0.061;0.057;0.057
12/05/2008;15:30:00;USD;Taux de chomage;0.067;0.068;0.065
11/07/2008;15:30:00;USD;Taux de chomage;0.065;0.063;0.061
07/02/2009;14:30:00;USD;Taux de chomage;0.095;0.096;0.094
10/02/2009;14:30:00;USD;Taux de chomage;0.098;0.098;0.097
04/03/2009;14:30:00;USD;Taux de chomage;0.085;0.085;0.081
09/04/2009;14:30:00;USD;Taux de chomage;0.097;0.095;0.094
12/04/2009;15:30:00;USD;Taux de chomage;0.1;0.102;0.102
06/05/2009;14:30:00;USD;Taux de chomage;0.094;0.092;0.089
02/06/2009;15:30:00;USD;Taux de chomage;0.076;0.075;0.072
03/06/2009;15:30:00;USD;Taux de chomage;0.081;0.079;0.076
11/06/2009;15:30:00;USD;Taux de chomage;0.102;0.099;0.098
08/07/2009;14:30:00;USD;Taux de chomage;0.094;0.096;0.095
05/08/2009;14:30:00;USD;Taux de chomage;0.089;0.089;0.085
01/09/2009;15:30:00;USD;Taux de chomage;0.072;0.07;0.067
04/02/2010;14:30:00;USD;Taux de chomage;0.097;0.097;0.097
