Date,Hour,Forex,Evenement,Actuel,Forecast,Previous
2015-02-07,14:30:00,USD,Taux de chômage (Juin),"5,3%",0.054,0.055
2015-03-07,10:30:00,GBP,PMI services (Juin),"58,5",57.4,56.5
2015-06-07,16:00:00,USD,Indice PMI non manufacturier de l'ISM (Juin),"56,0",56.2,55.7
2015-07-07,10:30:00,GBP,Production manufacturière (Mensuel) (Mai),"-0,6%",0.001,-0.004
2015-07-07,16:00:00,USD,Rapport JOLTS - Nouvelles offres d'emploi (Mai),"5,363M",5.350M,5.334M
2015-09-07,13:00:00,GBP,Décision de la BoE sur les taux d'intérêt (Juill.),"0,50%",0.005,0.005
2015-09-07,14:30:00,USD,Inscriptions hebdomadaires au chômage,297K,275K,282K
2015-07-14,10:30:00,GBP,IPC (Annuel) (Juin),"0,0%",0.001,0.001
2015-07-14,11:00:00,EUR,Indice ZEW - Sentiment économique Allemagne (Juill.),"29,7",29,31.5
2015-07-14,14:30:00,USD,Ventes au détail principales (Mensuel) (Juin),"-0,1%",0.005,0.008
2015-07-14,14:30:00,USD,Ventes au détail (Mensuel) (Juin),"-0,3%",0.002,0.01
2015-07-15,10:30:00,GBP,Salaire moyen bonus compris (Mai),"3,2%",0.033,0.027
2015-07-15,10:30:00,GBP,Evolution du nombre de demandeurs d'emploi (Juin),"7,0K",-8.8K,-1.1K
2015-07-15,14:30:00,USD,Prix à la production (Mensuel) (Juin),"0,4%",0.002,0.005
2015-07-16,11:00:00,EUR,IPC (Annuel) (Juin),"0,2%",0.002,0.002
2015-07-16,13:45:00,EUR,Taux de facilité de dépôt,"-0,20%",-0.002,-0.002
2015-07-16,13:45:00,EUR,Décision de la BCE sur les taux d'intérêt (Juill.),"0,05%",0.0005,0.0005
2015-07-16,14:30:00,USD,Inscriptions hebdomadaires au chômage,281K,285K,296K
2015-07-16,16:00:00,USD,Indice manufacturier Fed de Philadelphie (Juill.),"5,7",12,15.2
2015-07-17,14:30:00,USD,Permis de construire (Juin),"1,343M",1.150M,1.250M
2015-07-17,14:30:00,USD,IPC core (Mensuel) (Juin),"0,2%",0.002,0.001
2015-07-22,16:00:00,USD,Ventes de logements existants (Juin),"5,49M",5.40M,5.32M
2015-07-23,10:30:00,GBP,Ventes au détail (Mensuel) (Juin),"-0,2%",0.003,0.003
2015-07-23,14:30:00,USD,Inscriptions hebdomadaires au chômage,255K,280K,281K
2015-07-24,09:30:00,EUR,PMI manufacturier Allemagne (Juill.)  ,"51,5",51.9,51.9
2015-07-24,16:00:00,USD,Ventes de logements neufs (Juin),482K,546K,517K
2015-07-27,14:30:00,USD,Commandes de biens durables - core (Mensuel) (Juin),"0,8%",0.005,-0.001
2015-07-28,10:30:00,GBP,PIB (Annuel) (T2)  ,"2,6%",0.026,0.029
2015-07-28,10:30:00,GBP,PIB (Trimestriel) (T2)  ,"0,7%",0.007,0.004
2015-07-28,16:00:00,USD,Confiance des consommateurs - Conference Board (Juill.),"90,9",100,99.8
2015-07-29,16:00:00,USD,Promesses de ventes de logements (Mensuel) (Juin),"-1,8%",0.01,0.006
2015-07-29,20:00:00,USD,Décision de la FED sur les taux d'intérêt,"0,25%",0.0025,0.0025
2015-07-30,09:55:00,EUR,Evolution du nombre de chômeurs Allemagne (Juill.),9K,-5K,1K
2015-07-30,14:30:00,USD,PIB (Trimestriel) (T2)  ,"2,3%",0.026,0.006
2015-07-30,14:30:00,USD,Inscriptions hebdomadaires au chômage,267K,270K,255K
2015-07-31,11:00:00,EUR,IPC (Annuel) (Juill.)  ,"0,2%",0.002,0.002
2015-03-08,09:55:00,EUR,PMI manufacturier Allemagne (Juill.),"51,8",51.5,51.5
2015-03-08,10:30:00,GBP,PMI manufacturier (Juill.),"51,9",51.6,51.4
2015-03-08,14:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel) (Juin),"0,1%",0.001,0.001
2015-03-08,15:25:00,USD,Indice PMI manufacturier de l'ISM (Juill.),"52,7",53.5,53.5
2015-04-08,10:30:00,GBP,PMI construction (Juill.),"57,1",58.4,58.1
2015-05-08,10:30:00,GBP,PMI services (Juill.),"57,4",58,58.5
2015-05-08,14:15:00,USD,Créations d'emplois non agricoles ADP (Juill.),185K,215K,229K
2015-05-08,16:00:00,USD,Indice PMI non manufacturier de l'ISM (Juill.),"60,3",56.2,56
2015-06-08,10:30:00,GBP,Production manufacturière (Mensuel) (Juin),"0,2%",0.002,-0.006
2015-06-08,13:00:00,GBP,Décision de la BoE sur les taux d'intérêt (Août),"0,50%",0.005,0.005
2015-06-08,14:30:00,USD,Inscriptions hebdomadaires au chômage,270K,273K,267K
2015-07-08,14:30:00,USD,Créations d'emplois dans le secteur non agricole (Juill.),215K,223K,231K
2015-07-08,14:30:00,USD,Taux de chômage (Juill.),"5,3%",0.053,0.053
2015-11-08,11:00:00,EUR,Indice ZEW - Sentiment économique Allemagne (Août),"25,0",32,29.7
2015-12-08,10:30:00,GBP,Salaire moyen bonus compris (Juin),"2,4%",0.028,0.032
2015-12-08,10:30:00,GBP,Evolution du nombre de demandeurs d'emploi (Juill.),"-4,9K",1.5K,0.2K
2015-12-08,16:00:00,USD,Rapport JOLTS - Nouvelles offres d'emploi (Juin),"5,249M",5.300M,5.357M
2015-08-13,14:30:00,USD,Ventes au détail principales (Mensuel) (Juill.),"0,4%",0.004,0.004
2015-08-13,14:30:00,USD,Inscriptions hebdomadaires au chômage,274K,270K,269K
2015-08-13,14:30:00,USD,Ventes au détail (Mensuel) (Juill.),"0,6%",0.005,0
2015-08-14,08:00:00,EUR,PIB Allemagne (Trimestriel) (T2)  ,"0,4%",0.005,0.003
2015-08-14,11:00:00,EUR,IPC (Annuel) (Juill.),"0,2%",0.002,0.002
2015-08-14,14:30:00,USD,Prix à la production (Mensuel) (Juill.),"0,2%",0.001,0.004
2015-08-18,10:30:00,GBP,IPC (Annuel) (Juill.),"0,1%",0,0
2015-08-18,14:30:00,USD,Permis de construire (Juill.),"1,119M",1.232M,1.337M
2015-08-19,14:30:00,USD,IPC core (Mensuel) (Juill.),"0,1%",0.002,0.002
2015-08-20,10:30:00,GBP,Ventes au détail (Mensuel) (Juill.),"0,1%",0.004,-0.001
2015-08-20,14:30:00,USD,Inscriptions hebdomadaires au chômage,277K,272K,273K
2015-08-20,16:00:00,USD,Ventes de logements existants (Juill.),"5,59M",5.44M,5.48M
2015-08-20,16:00:00,USD,Indice manufacturier Fed de Philadelphie (Août),"8,3",7,5.7
2015-08-21,09:30:00,EUR,PMI manufacturier Allemagne (Août)  ,"53,2",51.7,51.8
2015-08-25,08:00:00,EUR,PIB Allemagne (Trimestriel) (T2),"0,4%",0.004,0.004
2015-08-25,16:00:00,USD,Confiance des consommateurs - Conference Board (Août),"101,5",93.4,91
2015-08-25,16:00:00,USD,Ventes de logements neufs (Juill.),507K,510K,481K
2015-08-26,14:30:00,USD,Commandes de biens durables - core (Mensuel) (Juill.),"0,6%",0.004,0.01
2015-08-27,14:30:00,USD,PIB (Trimestriel) (T2)  ,"3,7%",0.032,0.023
2015-08-27,14:30:00,USD,Inscriptions hebdomadaires au chômage,271K,274K,277K
2015-08-27,16:00:00,USD,Promesses de ventes de logements (Mensuel) (Juill.),"0,5%",0.01,-0.017
2015-08-28,10:30:00,GBP,PIB (Annuel) (T2)  ,"2,6%",0.026,0.026
2015-08-28,10:30:00,GBP,PIB (Trimestriel) (T2)  ,"0,7%",0.007,0.007
2015-08-28,14:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel) (Juill.),"0,1%",0.001,0.001
2015-08-31,11:00:00,EUR,IPC (Annuel) (Août)  ,"0,2%",0.001,0.002
2015-01-09,09:55:00,EUR,PMI manufacturier Allemagne (Août),"53,3",53.2,53.2
2015-01-09,09:55:00,EUR,Evolution du nombre de chômeurs Allemagne (Août),-7K,-2K,8K
2015-01-09,10:30:00,GBP,PMI manufacturier (Août),"51,5",52,51.9
2015-01-09,16:00:00,USD,Indice PMI manufacturier de l'ISM (Août),"51,1",52.6,52.7
2015-02-09,10:30:00,GBP,PMI construction (Août),"57,3",57.5,57.1
2015-02-09,14:15:00,USD,Créations d'emplois non agricoles ADP (Août),190K,201K,177K
2015-03-09,10:30:00,GBP,PMI services (Août),"55,6",57.6,57.4
2015-03-09,13:45:00,EUR,Taux de facilité de dépôt,"-0,20%",-0.002,-0.002
2015-03-09,13:45:00,EUR,Décision de la BCE sur les taux d'intérêt (Sept.),"0,05%",0.0005,0.0005
2015-03-09,14:30:00,USD,Inscriptions hebdomadaires au chômage,282K,275K,270K
2015-03-09,16:00:00,USD,Indice PMI non manufacturier de l'ISM (Août),"59,0",58.1,60.3
2015-04-09,14:30:00,USD,Créations d'emplois dans le secteur non agricole (Août),173K,220K,245K
2015-04-09,14:30:00,USD,Taux de chômage (Août),"5,1%",0.052,0.053
2015-09-09,10:30:00,GBP,Production manufacturière (Mensuel) (Juill.),"-0,8%",0.002,0.002
2015-09-09,16:00:00,USD,Rapport JOLTS - Nouvelles offres d'emploi (Juill.),"5,753M",5.288M,5.323M
2015-10-09,13:00:00,GBP,Décision de la BoE sur les taux d'intérêt (Sept.),"0,50%",0.005,0.005
2015-10-09,14:30:00,USD,Inscriptions hebdomadaires au chômage,275K,275K,281K
2015-11-09,14:30:00,USD,Prix à la production (Mensuel) (Août),"0,0%",-0.001,0.002
2015-09-15,10:30:00,GBP,IPC (Annuel) (Août),"0,0%",0,0.001
2015-09-15,11:00:00,EUR,Indice ZEW - Sentiment économique Allemagne (Sept.),"12,1",18.4,25
2015-09-15,14:30:00,USD,Ventes au détail principales (Mensuel) (Août),"0,1%",0.002,0.006
2015-09-15,14:30:00,USD,Ventes au détail (Mensuel) (Août),"0,2%",0.003,0.007
2015-09-16,10:30:00,GBP,Salaire moyen bonus compris (Juill.),"2,9%",0.025,0.026
2015-09-16,10:30:00,GBP,Evolution du nombre de demandeurs d'emploi (Août),"1,2K",-5.0K,-6.8K
2015-09-16,11:00:00,EUR,IPC (Annuel) (Août),"0,1%",0.002,0.002
2015-09-16,14:30:00,USD,IPC core (Mensuel) (Août),"0,1%",0.001,0.001
2015-09-17,10:30:00,GBP,Ventes au détail (Mensuel) (Août),"0,2%",0.002,0.001
2015-09-17,14:30:00,USD,Permis de construire (Août),"1,170M",1.160M,1.130M
2015-09-17,14:30:00,USD,Inscriptions hebdomadaires au chômage,264K,275K,275K
2015-09-17,16:00:00,USD,Indice manufacturier Fed de Philadelphie (Sept.),"-6,0",6,8.3
2015-09-17,20:00:00,USD,Décision de la FED sur les taux d'intérêt,"0,25%",0.0025,0.0025
2015-09-21,16:00:00,USD,Ventes de logements existants (Août),"5,31M",5.51M,5.58M
2015-09-23,09:30:00,EUR,PMI manufacturier Allemagne (Sept.)  ,"52,5",52.8,53.3
2015-09-24,14:30:00,USD,Commandes de biens durables - core (Mensuel) (Août),"0,0%",0.001,0.004
2015-09-24,14:30:00,USD,Inscriptions hebdomadaires au chômage,267K,271K,264K
2015-09-24,16:00:00,USD,Ventes de logements neufs (Août),552K,515K,522K
2015-09-25,14:30:00,USD,PIB (Trimestriel) (T2),"3,9%",0.037,0.037
2015-09-28,14:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel) (Août),"0,1%",0.001,0.001
2015-09-28,16:00:00,USD,Promesses de ventes de logements (Mensuel) (Août),"-1,4%",0.004,0.005
2015-09-29,16:00:00,USD,Confiance des consommateurs - Conference Board (Sept.),"103,0",96.1,101.3
2015-09-30,09:55:00,EUR,Evolution du nombre de chômeurs Allemagne (Sept.),2K,-5K,-6K
2015-09-30,10:30:00,GBP,PIB (Trimestriel) (T2),"0,7%",0.007,0.007
2015-09-30,10:30:00,GBP,PIB (Annuel) (T2),"2,4%",0.026,0.026
2015-09-30,11:00:00,EUR,IPC (Annuel) (Sept.)  ,"-0,1%",0,0.001
2015-09-30,14:15:00,USD,Créations d'emplois non agricoles ADP (Sept.),200K,194K,186K
2015-01-10,09:55:00,EUR,PMI manufacturier Allemagne (Sept.),"52,3",52.5,52.5
2015-01-10,10:30:00,GBP,PMI manufacturier (Sept.),"51,5",51.3,51.6
2015-01-10,14:30:00,USD,Inscriptions hebdomadaires au chômage,277K,270K,267K
2015-01-10,16:00:00,USD,Indice PMI manufacturier de l'ISM (Sept.),"50,2",50.6,51.1
2015-02-10,10:30:00,GBP,PMI construction (Sept.),"59,9",57.5,57.3
2015-02-10,14:30:00,USD,Créations d'emplois dans le secteur non agricole (Sept.),142K,203K,136K
2015-02-10,14:30:00,USD,Taux de chômage (Sept.),"5,1%",0.051,0.051
2015-05-10,10:30:00,GBP,PMI services (Sept.),"53,3",56,55.6
2015-05-10,16:00:00,USD,Indice PMI non manufacturier de l'ISM (Sept.),"56,9",57.5,59
2015-07-10,10:30:00,GBP,Production manufacturière (Mensuel) (Août),"0,5%",0.003,-0.007
2015-08-10,13:00:00,GBP,Décision de la BoE sur les taux d'intérêt (Oct.),"0,50%",0.005,0.005
2015-08-10,14:30:00,USD,Inscriptions hebdomadaires au chômage,263K,274K,276K
2015-10-13,10:30:00,GBP,IPC (Annuel) (Sept.),"-0,1%",0,0
2015-10-13,11:00:00,EUR,Indice ZEW - Sentiment économique Allemagne (Oct.),"1,9",6,12.1
2015-10-14,10:30:00,GBP,Salaire moyen bonus compris (Août),"3,0%",0.031,0.029
2015-10-14,10:30:00,GBP,Evolution du nombre de demandeurs d'emploi (Sept.),"4,6K",-2.1K,1.2K
2015-10-14,14:30:00,USD,Ventes au détail principales (Mensuel) (Sept.),"-0,3%",-0.001,-0.001
2015-10-14,14:30:00,USD,Prix à la production (Mensuel) (Sept.),"-0,5%",-0.002,0
2015-10-14,14:30:00,USD,Ventes au détail (Mensuel) (Sept.),"0,1%",0.002,0
2015-10-15,14:30:00,USD,IPC core (Mensuel) (Sept.),"0,2%",0.001,0.001
2015-10-15,14:30:00,USD,Inscriptions hebdomadaires au chômage,255K,270K,262K
2015-10-15,16:00:00,USD,Indice manufacturier Fed de Philadelphie (Oct.),"-4,5",-1,-6
2015-10-16,11:00:00,EUR,IPC (Annuel) (Sept.),"-0,1%",-0.001,-0.001
2015-10-16,16:00:00,USD,Rapport JOLTS - Nouvelles offres d'emploi (Août),"5,370M",5.625M,5.668M
2015-10-20,14:30:00,USD,Permis de construire (Sept.),"1,103M",1.164M,1.170M
2015-10-22,10:30:00,GBP,Ventes au détail (Mensuel) (Sept.),"1,9%",0.003,-0.004
2015-10-22,13:45:00,EUR,Taux de facilité de dépôt,"-0,20%",-0.002,-0.002
2015-10-22,13:45:00,EUR,Décision de la BCE sur les taux d'intérêt (Oct.),"0,05%",0.0005,0.0005
2015-10-22,14:30:00,USD,Inscriptions hebdomadaires au chômage,259K,265K,256K
2015-10-22,16:00:00,USD,Ventes de logements existants (Sept.),"5,55M",5.38M,5.30M
2015-10-23,09:30:00,EUR,PMI manufacturier Allemagne (Oct.)  ,"51,6",51.6,52.3
2015-10-26,16:00:00,USD,Ventes de logements neufs (Sept.),468K,550K,529K
2015-10-27,11:30:00,GBP,PIB (Annuel) (T3)  ,"2,3%",0.024,0.024
2015-10-27,11:30:00,GBP,PIB (Trimestriel) (T3)  ,"0,5%",0.006,0.007
2015-10-27,14:30:00,USD,Commandes de biens durables - core (Mensuel) (Sept.),"-0,4%",0.001,-0.009
2015-10-27,16:00:00,USD,Confiance des consommateurs - Conference Board (Oct.),"97,6",103,102.6
2015-10-28,20:00:00,USD,Décision de la FED sur les taux d'intérêt,"0,25%",0.0025,0.0025
2015-10-29,10:55:00,EUR,Evolution du nombre de chômeurs Allemagne (Oct.),-5K,-4K,1K
2015-10-29,14:30:00,USD,PIB (Trimestriel) (T3)  ,"1,5%",0.016,0.039
2015-10-29,14:30:00,USD,Inscriptions hebdomadaires au chômage,260K,263K,259K
2015-10-29,16:00:00,USD,Promesses de ventes de logements (Mensuel) (Sept.),"-2,3%",0.01,-0.014
2015-10-30,12:00:00,EUR,IPC (Annuel) (Oct.)  ,"0,0%",0.001,-0.001
2015-10-30,14:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel) (Sept.),"0,1%",0.002,0.001
2015-02-11,10:55:00,EUR,PMI manufacturier Allemagne (Oct.),"52,1",51.6,51.6
2015-02-11,11:30:00,GBP,PMI manufacturier (Oct.),"55,5",51.3,51.8
2015-02-11,17:00:00,USD,Indice PMI manufacturier de l'ISM (Oct.),"50,1",50,50.2
2015-03-11,11:30:00,GBP,PMI construction (Oct.),"58,8",58.8,59.9
2015-04-11,11:30:00,GBP,PMI services (Oct.),"54,9",54.5,53.3
2015-04-11,15:15:00,USD,Créations d'emplois non agricoles ADP (Oct.),182K,180K,190K
2015-04-11,17:00:00,USD,Indice PMI non manufacturier de l'ISM (Oct.),"59,1",56.5,56.9
2015-05-11,14:00:00,GBP,Décision de la BoE sur les taux d'intérêt (Nov.),"0,50%",0.005,0.005
2015-05-11,15:30:00,USD,Inscriptions hebdomadaires au chômage,276K,262K,260K
2015-06-11,11:30:00,GBP,Production manufacturière (Mensuel) (Sept.),"0,8%",0.004,0.004
2015-06-11,15:30:00,USD,Créations d'emplois dans le secteur non agricole (Oct.),271K,180K,137K
2015-06-11,15:30:00,USD,Taux de chômage (Oct.),"5,0%",0.051,0.051
2015-11-11,11:30:00,GBP,Salaire moyen bonus compris (Sept.),"3,0%",0.032,0.03
2015-11-11,11:30:00,GBP,Evolution du nombre de demandeurs d'emploi (Oct.),"3,3K",1.5K,0.5K
2015-12-11,15:30:00,USD,Inscriptions hebdomadaires au chômage,276K,270K,276K
2015-12-11,17:00:00,USD,Rapport JOLTS - Nouvelles offres d'emploi (Sept.),"5,530M",5.370M,5.370M
2015-11-13,09:00:00,EUR,PIB Allemagne (Trimestriel) (T3)  ,"0,3%",0.003,0.004
2015-11-13,15:30:00,USD,Ventes au détail principales (Mensuel) (Oct.),"0,2%",0.004,-0.004
2015-11-13,15:30:00,USD,Prix à la production (Mensuel) (Oct.),"-0,4%",0.002,-0.005
2015-11-13,15:30:00,USD,Ventes au détail (Mensuel) (Oct.),"0,1%",0.003,0.001
2015-11-16,12:00:00,EUR,IPC (Annuel) (Oct.),"0,1%",0,0
2015-11-17,11:30:00,GBP,IPC (Annuel) (Oct.),"-0,1%",-0.001,-0.001
2015-11-17,12:00:00,EUR,Indice ZEW - Sentiment économique Allemagne (Nov.),"10,4",6,1.9
2015-11-17,15:30:00,USD,IPC core (Mensuel) (Oct.),"0,2%",0.002,0.002
2015-11-18,15:30:00,USD,Permis de construire (Oct.),"1,150M",1.150M,1.105M
2015-11-19,11:30:00,GBP,Ventes au détail (Mensuel) (Oct.),"-0,6%",-0.005,0.017
2015-11-19,15:30:00,USD,Inscriptions hebdomadaires au chômage,271K,271K,276K
2015-11-19,15:30:00,USD,Indice manufacturier Fed de Philadelphie (Nov.),"1,9",-1,-4.5
2015-11-23,10:30:00,EUR,PMI manufacturier Allemagne (Nov.)  ,"52,6",52,52.1
2015-11-23,17:00:00,USD,Ventes de logements existants (Oct.),"5,36M",5.40M,5.55M
2015-11-24,09:00:00,EUR,PIB Allemagne (Trimestriel) (T3),"0,3%",0.003,0.003
2015-11-24,15:30:00,USD,PIB (Trimestriel) (T3)  ,"2,1%",0.021,0.015
2015-11-24,17:00:00,USD,Confiance des consommateurs - Conference Board (Nov.),"90,4",99.5,99.1
2015-11-25,15:30:00,USD,Commandes de biens durables - core (Mensuel) (Oct.),"0,5%",0.003,-0.001
2015-11-25,15:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel) (Oct.),"0,0%",0.001,0.002
2015-11-25,15:30:00,USD,Inscriptions hebdomadaires au chômage,260K,270K,272K
2015-11-25,17:00:00,USD,Ventes de logements neufs (Oct.),495K,500K,447K
2015-11-27,11:30:00,GBP,PIB (Annuel) (T3)  ,"2,3%",0.023,0.023
2015-11-27,11:30:00,GBP,PIB (Trimestriel) (T3)  ,"0,5%",0.005,0.005
2015-11-30,17:00:00,USD,Promesses de ventes de logements (Mensuel) (Oct.),"0,2%",0.015,-0.016
2015-01-12,10:55:00,EUR,PMI manufacturier Allemagne (Nov.),"52,9",52.6,52.6
2015-01-12,10:55:00,EUR,Evolution du nombre de chômeurs Allemagne (Nov.),-13K,-5K,-7K
2015-01-12,11:30:00,GBP,PMI manufacturier (Nov.),"52,7",53.6,55.2
2015-01-12,17:00:00,USD,Indice PMI manufacturier de l'ISM (Nov.),"48,6",50.5,50.1
2015-02-12,11:30:00,GBP,PMI construction (Nov.),"55,3",58.2,58.8
2015-02-12,12:00:00,EUR,IPC (Annuel) (Nov.)  ,"0,1%",0.002,0.001
2015-02-12,15:15:00,USD,Créations d'emplois non agricoles ADP (Nov.),217K,190K,196K
2015-03-12,11:30:00,GBP,PMI services (Nov.),"55,9",55,54.9
2015-03-12,14:45:00,EUR,Taux de facilité de dépôt (Déc),"-0,30%",-0.003,-0.002
2015-03-12,14:45:00,EUR,Décision de la BCE sur les taux d'intérêt (Déc),"0,05%",0.0005,0.0005
2015-03-12,15:30:00,USD,Inscriptions hebdomadaires au chômage,269K,268K,260K
2015-03-12,17:00:00,USD,Indice PMI non manufacturier de l'ISM (Nov.),"55,9",58,59.1
2015-04-12,15:30:00,USD,Créations d'emplois dans le secteur non agricole (Nov.),211K,200K,298K
2015-04-12,15:30:00,USD,Taux de chômage (Nov.),"5,0%",0.05,0.05
2015-08-12,11:30:00,GBP,Production manufacturière (Mensuel) (Oct.),"-0,4%",-0.001,0.009
2015-08-12,17:00:00,USD,Rapport JOLTS - Nouvelles offres d'emploi (Oct.),"5,383M",5.500M,5.534M
2015-10-12,14:00:00,GBP,Décision de la BoE sur les taux d'intérêt (Déc),"0,50%",0.005,0.005
2015-10-12,15:30:00,USD,Inscriptions hebdomadaires au chômage,282K,269K,269K
2015-11-12,15:30:00,USD,Ventes au détail principales (Mensuel) (Nov.),"0,4%",0.003,0.001
2015-11-12,15:30:00,USD,Prix à la production (Mensuel) (Nov.),"0,3%",-0.001,-0.004
2015-11-12,15:30:00,USD,Ventes au détail (Mensuel) (Nov.),"0,2%",0.003,0.001
2015-12-15,11:30:00,GBP,IPC (Annuel) (Nov.),"0,1%",0.001,-0.001
2015-12-15,12:00:00,EUR,Indice ZEW - Sentiment économique Allemagne (Déc),"16,1",15,10.4
2015-12-15,15:30:00,USD,IPC core (Mensuel) (Nov.),"0,2%",0.002,0.002
2015-12-16,10:30:00,EUR,PMI manufacturier Allemagne (Déc)  ,"53,0",53,52.9
2015-12-16,11:30:00,GBP,Salaire moyen bonus compris (Oct.),"2,4%",0.025,0.03
2015-12-16,11:30:00,GBP,Evolution du nombre de demandeurs d'emploi (Nov.),"3,9K",1.5K,0.2K
2015-12-16,12:00:00,EUR,IPC (Annuel) (Nov.),"0,2%",0.001,0.001
2015-12-16,15:30:00,USD,Permis de construire (Nov.),"1,289M",1.150M,1.161M
2015-12-16,21:00:00,USD,Décision de la FED sur les taux d'intérêt,"0,50%",0.005,0.0025
2015-12-17,11:30:00,GBP,Ventes au détail (Mensuel) (Nov.),"1,7%",0.005,-0.005
2015-12-17,15:30:00,USD,Inscriptions hebdomadaires au chômage,271K,275K,282K
2015-12-17,15:30:00,USD,Indice manufacturier Fed de Philadelphie (Déc),"-5,9",1.5,1.9
2015-12-22,15:30:00,USD,PIB (Trimestriel) (T3),"2,0%",0.019,0.021
2015-12-22,17:00:00,USD,Ventes de logements existants (Nov.),"4,76M",5.35M,5.32M
2015-12-23,11:30:00,GBP,PIB (Annuel) (T3),"2,1%",0.023,0.023
2015-12-23,11:30:00,GBP,PIB (Trimestriel) (T3),"0,4%",0.005,0.005
2015-12-23,15:30:00,USD,Commandes de biens durables - core (Mensuel) (Nov.),"-0,1%",0.001,0.005
2015-12-23,15:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel) (Nov.),"0,1%",0.001,0
2015-12-23,17:00:00,USD,Ventes de logements neufs (Nov.),490K,505K,470K
2015-12-24,15:30:00,USD,Inscriptions hebdomadaires au chômage,267K,270K,272K
2015-12-29,17:00:00,USD,Confiance des consommateurs - Conference Board (Déc),"96,5",93.8,92.6
2015-12-30,17:00:00,USD,Promesses de ventes de logements (Mensuel) (Nov.),"-0,9%",0.005,0.004
2015-12-31,15:30:00,USD,Inscriptions hebdomadaires au chômage,287K,270K,267K
2013-02-01,10:55:00,EUR,PMI manufacturier Allemagne,"46,0",46.3,46.3
2013-02-01,11:30:00,GBP,PMI manufacturier,"51,4",49.2,49.2
2013-02-01,17:00:00,USD,Indice PMI manufacturier de l'ISM,"50,7",50.3,49.5
2013-03-01,10:55:00,EUR,Evolution du nombre de chômeurs Allemagne,3K,10K,5K
2013-03-01,11:30:00,GBP,PMI construction,"48,7",49.5,49.3
2013-03-01,15:15:00,USD,Créations d'emplois non agricoles ADP,215K,133K,148K
2013-03-01,15:30:00,USD,Inscriptions hebdomadaires au chômage,372K,355K,362K
2013-04-01,11:30:00,GBP,PMI services,"48,9",50.4,50.2
2013-04-01,12:00:00,EUR,IPC (Annuel)  ,"2,2%",0.021,0.022
2013-04-01,15:30:00,USD,Créations d'emplois dans le secteur non agricole,155K,150K,161K
2013-04-01,15:30:00,USD,Taux de chômage,"7,8%",0.077,0.078
2013-04-01,17:00:00,USD,Indice PMI non manufacturier de l'ISM,"56,1",54.2,54.7
2013-10-01,14:00:00,GBP,Décision de la BoE sur les taux d'intérêt,"0,50%",0.005,0.005
2013-10-01,14:45:00,EUR,Décision de la BCE sur les taux d'intérêt,"0,75%",0.0075,0.0075
2013-10-01,15:30:00,USD,Inscriptions hebdomadaires au chômage,371K,365K,367K
2013-11-01,11:30:00,GBP,Production manufacturière (Mensuel),"-0,3%",0.005,-0.013
2013-01-15,11:30:00,GBP,IPC (Annuel),"2,7%",0.027,0.027
2013-01-15,15:30:00,USD,Ventes au détail principales (Mensuel),"0,3%",0.002,-0.001
2013-01-15,15:30:00,USD,Prix à la production (Mensuel),"-0,2%",-0.001,-0.008
2013-01-15,15:30:00,USD,Ventes au détail (Mensuel),"0,5%",0.002,0.004
2013-01-16,12:00:00,EUR,IPC (Annuel),"2,2%",0.022,0.022
2013-01-16,15:30:00,USD,IPC core (Mensuel),"0,1%",0.002,0.001
2013-01-17,15:30:00,USD,Permis de construire,"0,903M",0.903M,0.900M
2013-01-17,15:30:00,USD,Inscriptions hebdomadaires au chômage,335K,365K,372K
